img-tag src,goods-img-url href,goods-img src,goods-img src (2),goods-img-url href (3),goods-img src (3),goods-img-url href (4),goods-img src (4),goods-img-url href (5),goods-img src (5),goods-img-url href (6),goods-img src (6),sloganTitle,prdName,totalSales,price,number,cp,cp (2),img-act-tag,goods-img-url href (7),goods-img src (7),goods-img-url href (8),goods-img src (8),goods-img-url href (9),goods-img src (9),goods-img-url href (10),goods-img src (10),h-[18px] src,discountTxt,goods-img-url href (11),goods-img src (11),goods-img-url href (12),goods-img src (12),goods-img-url href (13),goods-img src (13),goods-img src (14),price (2),img-tag src (2),img-act-tag (2),h-[18px] src (2)
https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/bottomIcon_v2.png,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i5.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_O_m.jpg,https://i5.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i7.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R2_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R3_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R4_m.jpg,藍牙通話，溝通無所不在,DTA WATCH Z60 特殊錶帶款(智能通話手錶 編織 金屬 皮革錶帶 智慧手錶 智能手環),,899,(5),登記,,免運券,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i5.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/TP00012040000117_R5_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_001_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i7.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_002_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i8.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_003_L.jpg,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_004_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i6.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_005_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000117,https://i7.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_006_L.jpg,https://i7.momoshop.com.tw/1765539318/goodsimg/TP000/1204/0000/117/spec/TP00012040000117_01_007_L.jpg,,,,
https://i8.momoshop.com.tw/1764402785/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000020,https://i7.momoshop.com.tw/1764402785/goodsimg/TP000/7253/0000/020/TP00072530000020_O_m.jpg,https://i8.momoshop.com.tw/1764402785/goodsimg/TP000/7253/0000/020/TP00072530000020_R_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000020,https://i5.momoshop.com.tw/1764402785/goodsimg/TP000/7253/0000/020/TP00072530000020_R1_m.jpg,,,,,,,,【Samsung 三星】福利品 Galaxy Watch 5 Pro 45mm GPS SM-R920,,"3,850",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://i5.momoshop.com.tw/1764402274/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000007,https://i5.momoshop.com.tw/1764402274/goodsimg/TP000/7253/0000/007/TP00072530000007_O_m.jpg,https://i7.momoshop.com.tw/1764402274/goodsimg/TP000/7253/0000/007/TP00072530000007_R_m.jpg,,,,,,,,,,【Samsung 三星】福利品 Galaxy Watch 5 40mm GPS SM-R900,,"3,999",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://img3.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1763634459/goodsimg/0012/745/419/12745419_OR_m.webp,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L.jpg?t=1763634459,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L1.jpg?t=1763634459,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L2.jpg?t=1763634459,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L3.jpg?t=1763634459,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L4.jpg?t=1763634459,滿1件享92折,【APOLLO】GX11戶外運動智慧手錶(2024新款、超高續航),總銷量>100,873,(26),速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12745419&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0012/745/419/12745419_L5.jpg?t=1763634459,,,,,,,,(售價已折),,,,,,,,,,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13289683&Area=search&mdiv=403&oid=1_6&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i3.momoshop.com.tw/1757613175/goodsimg/0013/289/683/13289683_OR_m.webp,https://img1.momoshop.com.tw/goodsimg/0013/289/683/13289683_L.jpg?t=1757613175,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13289683&Area=search&mdiv=403&oid=1_6&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/289/683/13289683_L1.jpg?t=1757613175,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13289683&Area=search&mdiv=403&oid=1_6&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/289/683/13289683_L2.jpg?t=1757613175,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13289683&Area=search&mdiv=403&oid=1_6&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/289/683/13289683_L3.jpg?t=1757613175,,,滿1件享87折,【E-books】V22 鋅合金Amoled高清全觸控多功能智慧手錶,,"3,036",(5),速,登記,,,,,,,,,,,(售價已折),,,,,,,,,,,
https://i5.momoshop.com.tw/1764401198/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000010,https://i5.momoshop.com.tw/1764401198/goodsimg/TP000/7253/0000/010/TP00072530000010_O_m.jpg,https://i5.momoshop.com.tw/1764401198/goodsimg/TP000/7253/0000/010/TP00072530000010_R_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000010,https://i5.momoshop.com.tw/1764401198/goodsimg/TP000/7253/0000/010/TP00072530000010_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000010,https://i5.momoshop.com.tw/1764401198/goodsimg/TP000/7253/0000/010/TP00072530000010_R2_m.jpg,,,,,,【Samsung 三星】福利品 Galaxy Watch 4 40mm GPS SM-R860,,"2,800",(1),登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i5.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_O_m.jpg,https://i8.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i7.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i8.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R2_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i6.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R3_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i8.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R4_m.jpg,14天超強續航,【HUAWEI 華為】WATCH GT5 Pro 46mm 曜石黑 (GT 5 Pro/智慧手錶/運動手錶/健康手錶),,"9,990",(1),折價券,登記,,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000610,https://i6.momoshop.com.tw/1755158903/goodsimg/TP000/3453/0000/610/TP00034530000610_R5_m.jpg,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://i6.momoshop.com.tw/1761481130/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000006,https://i7.momoshop.com.tw/1761481130/goodsimg/TP000/7253/0000/006/TP00072530000006_O_m.jpg,https://i7.momoshop.com.tw/1761481130/goodsimg/TP000/7253/0000/006/TP00072530000006_R_m.jpg,,,,,,,,,,【Samsung 三星】福利品 Galaxy Watch 3 41mm LTE SM-R855,,"2,500",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://i6.momoshop.com.tw/1749114156/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0005828/goodsDetail/TP00058280000018,https://i5.momoshop.com.tw/1749114156/goodsimg/TP000/5828/0000/018/TP00058280000018_O_m.jpg,https://i7.momoshop.com.tw/1749114156/goodsimg/TP000/5828/0000/018/TP00058280000018_R_m.jpg,,,,,,,,,全新卡路里科學熱量管理,Watch GT4 41mm 運動健康智慧手錶(活力款--幻夜黑) 售完為止,,"4,588",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i6.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_O_m.jpg,https://i6.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i6.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i8.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R2_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i6.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R3_m.jpg,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i5.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R4_m.jpg,7天超強續航,【HUAWEI 華為】WATCH GT5 41mm 冰晶藍 (GT 5/智慧手錶/運動手錶/健康手錶),,"6,490",,折價券,登記,,https://www.momoshop.com.tw/TP/TP0003453/goodsDetail/TP00034530000608,https://i8.momoshop.com.tw/1755157307/goodsimg/TP000/3453/0000/608/TP00034530000608_R5_m.jpg,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/bottomIcon_v2.png,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i7.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/TP00042480000287_O_m.jpg,https://i5.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/TP00042480000287_R_m.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i8.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_001_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i8.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_002_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i8.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_003_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i8.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_004_L.jpg,步跡天涯，超越極限的可能,【FANGU 梵固】GP56 豪華版智慧型手錶【AMOLED支援GPS多頻定位L1+L5】氣壓海拔 指南針 通話手錶 健康運動手錶 藍牙手錶,,"2,290",(8),登記,,免運券,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i7.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_005_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i7.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_006_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i5.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_009_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i6.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_010_L.jpg,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i6.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_011_L.jpg,https://www.momoshop.com.tw/TP/TP0004248/goodsDetail/TP00042480000287,https://i6.momoshop.com.tw/1765874025/goodsimg/TP000/4248/0000/287/spec/TP00042480000287_01_012_L.jpg,,,,"2,290起",,,
https://i6.momoshop.com.tw/1764401262/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000012,https://i8.momoshop.com.tw/1764401262/goodsimg/TP000/7253/0000/012/TP00072530000012_O_m.jpg,https://i7.momoshop.com.tw/1764401262/goodsimg/TP000/7253/0000/012/TP00072530000012_R_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000012,https://i7.momoshop.com.tw/1764401262/goodsimg/TP000/7253/0000/012/TP00072530000012_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000012,https://i5.momoshop.com.tw/1764401262/goodsimg/TP000/7253/0000/012/TP00072530000012_R2_m.jpg,,,,,,【Samsung 三星】福利品 Galaxy Watch 4 44mm GPS SM-R870,,"2,999",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://i8.momoshop.com.tw/1764401534/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000014,https://i7.momoshop.com.tw/1764401534/goodsimg/TP000/7253/0000/014/TP00072530000014_O_m.jpg,https://i6.momoshop.com.tw/1764401534/goodsimg/TP000/7253/0000/014/TP00072530000014_R_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000014,https://i7.momoshop.com.tw/1764401534/goodsimg/TP000/7253/0000/014/TP00072530000014_R1_m.jpg,,,,,,,,【Samsung 三星】福利品 Galaxy Watch 4 Classic 42mm GPS SM-R880,,"3,200",(1),登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/bottomIcon_v2.png,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i5.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_O_m.jpg,https://i6.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i5.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R2_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R3_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i5.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R4_m.jpg,IP65防水防塵,【DTAudio】DTA WATCH Z70 GPS定位 運動通話智慧手錶 智慧手環 智能表 SmartWatch 衛星定位 運動軌跡,總銷量>100,990,(9),登記,,免運券,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i7.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/TP00012040000535_R5_m.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i7.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_001_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_002_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_003_L.jpg,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i7.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_004_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_005_L.jpg,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000535,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_006_L.jpg,https://i8.momoshop.com.tw/1763621254/goodsimg/TP000/1204/0000/535/spec/TP00012040000535_01_007_L.jpg,990起,,,
https://img4.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i1.momoshop.com.tw/1743051670/goodsimg/0013/778/829/13778829_OR_m.webp,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L.jpg?t=1743051670,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L1.jpg?t=1743051670,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L2.jpg?t=1743051670,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L3.jpg?t=1743051670,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L4.jpg?t=1743051670,智能運動手錶 您的隨身教練,【Acer 宏碁】智能運動手錶(超長續航 專業運動監測),總銷量>50,"1,999",(19),登記,,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13778829&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0013/778/829/13778829_L5.jpg?t=1743051670,,,,,,,,,,,,,,,,,,,
https://i7.momoshop.com.tw/1764228354/momoproimg/2025/1219/174/900/20251219174900_B.png,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000011,https://i7.momoshop.com.tw/1764228354/goodsimg/TP000/7253/0000/011/TP00072530000011_O_m.jpg,https://i5.momoshop.com.tw/1764228354/goodsimg/TP000/7253/0000/011/TP00072530000011_R_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000011,https://i7.momoshop.com.tw/1764228354/goodsimg/TP000/7253/0000/011/TP00072530000011_R1_m.jpg,https://www.momoshop.com.tw/TP/TP0007253/goodsDetail/TP00072530000011,https://i8.momoshop.com.tw/1764228354/goodsimg/TP000/7253/0000/011/TP00072530000011_R2_m.jpg,,,,,,【Samsung 三星】福利品 Galaxy Watch 4 40mm LTE SM-R865,,"3,500",,登記,,,,,,,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/bottomIcon_v2.png,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i8.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_O_m.webp,https://i6.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R_m.webp,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i5.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R1_m.webp,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i8.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R2_m.webp,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i7.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R3_m.webp,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i7.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R4_m.webp,MK66X機身堅韌，功能豐富,【DTAudio】DTA WATCH MK66X 軍規級運動通話智能手錶矽膠黑(智慧型手錶 智慧手錶 智慧手環 smartwatch),,970,(5),登記,,免運券,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i6.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/TP00012040000292_R5_m.webp,https://www.momoshop.com.tw/TP/TP0001204/goodsDetail/TP00012040000292,https://i7.momoshop.com.tw/1763964757/goodsimg/TP000/1204/0000/292/spec/TP00012040000292_01_001_L.jpg,,,,,https://image.momoshop.com.tw/ecm/img/cmm/goodsdetail/Shop_16px.png,,,,,,,,,,,,
https://img1.momoshop.com.tw/ecm/img/online/341/2025/12/12/154009070/2025121215400907003.png?t=20251212154009,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://i4.momoshop.com.tw/1754616955/goodsimg/0014/314/958/14314958_OR_m.webp,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L.jpg?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L1.jpg?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L2.jpg?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L3.jpg?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L4.jpg?t=1754616955,健康助手 精準測量,【MIVSEN】GTS8智慧手錶(AMOLED 心率血氧 全天健康監測智慧手環),,"1,590",,速,登記,,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/14314958_L5.jpg?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/spec/14314958_01_001_R.jpg?t=?t=1754616955,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14314958&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E6%89%8B%E9%8C%B6,https://img1.momoshop.com.tw/goodsimg/0014/314/958/spec/14314958_01_004_R.jpg?t=?t=1754616955,,,,,,,,,,,,,,,
